heuristic,machines,tasks,makespan,time_nano,iterations,param
SimulatedAnnealing,50,2500,2508,1088191,2145,0.85
SimulatedAnnealing,50,2500,2501,1077771,2131,0.85
SimulatedAnnealing,50,2500,2507,1085024,2154,0.85
SimulatedAnnealing,50,2500,2555,1092509,2161,0.85
SimulatedAnnealing,50,2500,2553,1092118,2172,0.85
SimulatedAnnealing,50,2500,2502,1089013,2146,0.85
SimulatedAnnealing,50,2500,2511,1083562,2142,0.85
SimulatedAnnealing,50,2500,2505,1083191,2142,0.85
SimulatedAnnealing,50,2500,2506,1093140,2156,0.85
SimulatedAnnealing,50,2500,2551,1087509,2154,0.85
SimulatedAnnealing,50,2500,2451,1085465,2148,0.85
SimulatedAnnealing,50,2500,2561,1108489,2140,0.85
SimulatedAnnealing,50,2500,2501,1089223,2160,0.85
SimulatedAnnealing,50,2500,2549,1088081,2164,0.85
SimulatedAnnealing,50,2500,2503,1100053,2154,0.85
SimulatedAnnealing,50,2500,2507,1088962,2147,0.85
SimulatedAnnealing,50,2500,2506,1088722,2155,0.85
SimulatedAnnealing,50,2500,2500,1091758,2149,0.85
SimulatedAnnealing,50,2500,2506,1081649,2149,0.85
SimulatedAnnealing,50,2500,2500,1085325,2159,0.85
SimulatedAnnealing,50,2500,2549,1091657,2153,0.85
SimulatedAnnealing,50,2500,2512,1086137,2163,0.85
SimulatedAnnealing,50,2500,2501,1082560,2144,0.85
SimulatedAnnealing,50,2500,2509,1090896,2150,0.85
SimulatedAnnealing,50,2500,2554,1089243,2165,0.85
SimulatedAnnealing,50,2500,2504,1092068,2173,0.85
SimulatedAnnealing,50,2500,2452,1092870,2147,0.85
SimulatedAnnealing,50,2500,2508,1110112,2160,0.85
SimulatedAnnealing,50,2500,2459,1090666,2146,0.90
SimulatedAnnealing,50,2500,2499,1098931,2165,0.90
SimulatedAnnealing,50,2500,2506,1082230,2145,0.90
SimulatedAnnealing,50,2500,2507,1089143,2168,0.90
SimulatedAnnealing,50,2500,2457,1093861,2159,0.90
SimulatedAnnealing,50,2500,2453,1090826,2162,0.90
SimulatedAnnealing,50,2500,2503,1086167,2154,0.90
SimulatedAnnealing,50,2500,2509,1095394,2152,0.90
SimulatedAnnealing,50,2500,2561,1088251,2160,0.90
SimulatedAnnealing,50,2500,2557,1096427,2151,0.90
SimulatedAnnealing,50,2500,2400,1089914,2137,0.90
SimulatedAnnealing,50,2500,2503,1090124,2159,0.90
SimulatedAnnealing,50,2500,2500,1097498,2160,0.90
SimulatedAnnealing,50,2500,2509,1087079,2165,0.90
SimulatedAnnealing,50,2500,2512,1088551,2162,0.90
SimulatedAnnealing,50,2500,2549,1097789,2154,0.90
SimulatedAnnealing,50,2500,2512,1084945,2150,0.90
SimulatedAnnealing,50,2500,2505,1079395,2149,0.90
SimulatedAnnealing,50,2500,2501,1088942,2140,0.90
SimulatedAnnealing,50,2500,2504,1089724,2169,0.90
SimulatedAnnealing,50,2500,2509,1091097,2162,0.90
SimulatedAnnealing,50,2500,2511,1098309,2155,0.90
SimulatedAnnealing,50,2500,2507,1091427,2160,0.90
SimulatedAnnealing,50,2500,2505,1085806,2148,0.90
SimulatedAnnealing,50,2500,2553,1093451,2165,0.90
SimulatedAnnealing,50,2500,2558,1089324,2154,0.90
SimulatedAnnealing,50,2500,2511,1088742,2156,0.90
SimulatedAnnealing,50,2500,2454,1098009,2143,0.90
SimulatedAnnealing,50,2500,2558,1084494,2149,0.90
SimulatedAnnealing,50,2500,2562,1088942,2158,0.90
SimulatedAnnealing,50,2500,2510,1096416,2167,0.90
SimulatedAnnealing,50,2500,2456,1086798,2148,0.90
SimulatedAnnealing,50,2500,2457,1087720,2156,0.90
SimulatedAnnealing,50,2500,2556,1097499,2158,0.90
SimulatedAnnealing,50,2500,2454,1091908,2136,0.90
SimulatedAnnealing,50,2500,2561,1085927,2159,0.90
SimulatedAnnealing,50,2500,2507,1088632,2142,0.90
SimulatedAnnealing,50,2500,2499,1091888,2160,0.90
SimulatedAnnealing,50,2500,2459,1090175,2153,0.90
SimulatedAnnealing,50,2500,2505,1090114,2160,0.90
SimulatedAnnealing,50,2500,2561,1093671,2180,0.90
SimulatedAnnealing,50,2500,2460,1088942,2144,0.90
SimulatedAnnealing,50,2500,2457,1092860,2147,0.90
SimulatedAnnealing,50,2500,2511,1092238,2166,0.90
SimulatedAnnealing,50,2500,2499,1098491,2159,0.90
SimulatedAnnealing,50,2500,2458,1085355,2137,0.90
SimulatedAnnealing,50,2500,2457,1094833,2144,0.90
SimulatedAnnealing,50,2500,2555,1094633,2156,0.90
SimulatedAnnealing,50,2500,2458,1091688,2147,0.90
SimulatedAnnealing,50,2500,2500,1090145,2165,0.90
SimulatedAnnealing,50,2500,2510,1090014,2148,0.90
SimulatedAnnealing,50,2500,2559,1091157,2167,0.90
SimulatedAnnealing,50,2500,2512,1089293,2166,0.90
SimulatedAnnealing,50,2500,2551,1087950,2145,0.90
SimulatedAnnealing,50,2500,2507,1083903,2147,0.90
SimulatedAnnealing,50,2500,2462,1085035,2145,0.90
SimulatedAnnealing,50,2500,2461,1102067,2143,0.90
SimulatedAnnealing,50,2500,2500,1084774,2161,0.90
SimulatedAnnealing,50,2500,2505,1093111,2160,0.90
SimulatedAnnealing,50,2500,2507,1089373,2151,0.90
SimulatedAnnealing,50,2500,2506,1091337,2155,0.90
SimulatedAnnealing,50,2500,2504,1089573,2153,0.90
SimulatedAnnealing,50,2500,2509,1094813,2171,0.90
SimulatedAnnealing,50,2500,2503,1092970,2160,0.90
SimulatedAnnealing,50,2500,2551,1091136,2158,0.90
SimulatedAnnealing,50,2500,2512,1078603,2152,0.90
SimulatedAnnealing,50,2500,2456,1104101,2149,0.90
SimulatedAnnealing,50,2500,2502,1096736,2166,0.90
SimulatedAnnealing,50,2500,2562,1088492,2172,0.90
SimulatedAnnealing,50,2500,2507,1095996,2161,0.90
SimulatedAnnealing,50,2500,2506,1093772,2165,0.90
SimulatedAnnealing,50,2500,2454,1084905,2156,0.90
SimulatedAnnealing,50,2500,2462,1088391,2168,0.90
SimulatedAnnealing,50,2500,2553,1096135,2177,0.90
SimulatedAnnealing,50,2500,2501,1082169,2145,0.90
SimulatedAnnealing,50,2500,2499,1090485,2171,0.90
SimulatedAnnealing,50,2500,2503,1101466,2167,0.90
SimulatedAnnealing,50,2500,2509,1085917,2156,0.90
SimulatedAnnealing,50,2500,2409,1091848,2140,0.90
SimulatedAnnealing,50,2500,2506,1094582,2152,0.90
SimulatedAnnealing,50,2500,2454,1089653,2156,0.90
SimulatedAnnealing,50,2500,2512,1083812,2155,0.90
SimulatedAnnealing,50,2500,2501,1091076,2154,0.90
SimulatedAnnealing,50,2500,2510,1081799,2161,0.90
SimulatedAnnealing,50,2500,2456,1086047,2148,0.90
SimulatedAnnealing,50,2500,2510,1087108,2135,0.90
SimulatedAnnealing,50,2500,2459,1087360,2151,0.90
SimulatedAnnealing,50,2500,2462,1079745,2147,0.90
SimulatedAnnealing,50,2500,2504,1095885,2146,0.90
SimulatedAnnealing,50,2500,2508,1090014,2150,0.90
SimulatedAnnealing,50,2500,2555,1084454,2152,0.90
SimulatedAnnealing,50,2500,2550,1097478,2160,0.90
SimulatedAnnealing,50,2500,2499,1090976,2144,0.90
SimulatedAnnealing,50,2500,2504,1084313,2148,0.90
SimulatedAnnealing,50,2500,2506,1079985,2158,0.90
SimulatedAnnealing,50,2500,2499,1132244,2167,0.90
SimulatedAnnealing,50,2500,2501,1088361,2146,0.90
SimulatedAnnealing,50,2500,2449,1086057,2150,0.90
SimulatedAnnealing,50,2500,2454,1082771,2131,0.90
SimulatedAnnealing,50,2500,2549,1092258,2166,0.90
SimulatedAnnealing,50,2500,2499,1094122,2159,0.95
SimulatedAnnealing,50,2500,2505,1097198,2146,0.95
SimulatedAnnealing,50,2500,2502,1102638,2163,0.95
SimulatedAnnealing,50,2500,2512,1077200,2147,0.95
SimulatedAnnealing,50,2500,2462,1086818,2152,0.95
SimulatedAnnealing,50,2500,2458,1110252,2154,0.95
SimulatedAnnealing,50,2500,2457,1087710,2152,0.95
SimulatedAnnealing,50,2500,2451,1082260,2148,0.95
SimulatedAnnealing,50,2500,2503,1080857,2133,0.95
SimulatedAnnealing,50,2500,2550,1085396,2154,0.95
SimulatedAnnealing,50,2500,2453,1085636,2162,0.95
SimulatedAnnealing,50,2500,2502,1085266,2152,0.95
SimulatedAnnealing,50,2500,2458,1086678,2157,0.95
SimulatedAnnealing,50,2500,2557,1080386,2152,0.95
SimulatedAnnealing,50,2500,2504,1090114,2173,0.95
SimulatedAnnealing,50,2500,2512,1090776,2162,0.95
SimulatedAnnealing,50,2500,2561,1101987,2160,0.95
SimulatedAnnealing,50,2500,2552,1090806,2160,0.95
SimulatedAnnealing,50,2500,2555,1083201,2138,0.95
SimulatedAnnealing,50,2500,2511,1097999,2156,0.95
SimulatedAnnealing,50,2500,2553,1094493,2159,0.95
SimulatedAnnealing,50,2500,2551,1089013,2168,0.95
SimulatedAnnealing,50,2500,2503,1083242,2159,0.95
SimulatedAnnealing,50,2500,2501,1087149,2175,0.95
SimulatedAnnealing,50,2500,2556,1087269,2169,0.95
SimulatedAnnealing,50,2500,2609,1104472,2172,0.95
SimulatedAnnealing,50,2500,2507,1082279,2137,0.95
SimulatedAnnealing,50,2500,2551,1094012,2161,0.95
SimulatedAnnealing,50,2500,2510,1091086,2165,0.95
SimulatedAnnealing,50,2500,2506,1083832,2151,0.95
SimulatedAnnealing,50,2500,2562,1084133,2171,0.95
SimulatedAnnealing,50,2500,2452,1089133,2154,0.95
SimulatedAnnealing,50,2500,2500,1085336,2150,0.95
SimulatedAnnealing,50,2500,2552,1079765,2161,0.95
SimulatedAnnealing,50,2500,2553,1078382,2139,0.95
SimulatedAnnealing,50,2500,2460,1086618,2152,0.95
SimulatedAnnealing,50,2500,2499,1088862,2163,0.95
SimulatedAnnealing,50,2500,2554,1092549,2169,0.95
SimulatedAnnealing,50,2500,2500,1078964,2157,0.95
SimulatedAnnealing,50,2500,2505,1077130,2163,0.95
SimulatedAnnealing,50,2500,2506,1085235,2153,0.95
SimulatedAnnealing,50,2500,2503,1093310,2161,0.95
SimulatedAnnealing,50,2500,2508,1086017,2162,0.95
SimulatedAnnealing,50,2500,2560,1092228,2155,0.95
SimulatedAnnealing,50,2500,2561,1085556,2166,0.95
SimulatedAnnealing,50,2500,2500,1075978,2140,0.95
SimulatedAnnealing,50,2500,2450,1086167,2164,0.95
SimulatedAnnealing,50,2500,2500,1085727,2147,0.95
SimulatedAnnealing,50,2500,2506,1080446,2161,0.95
SimulatedAnnealing,50,2500,2500,1084003,2160,0.95
SimulatedAnnealing,50,2500,2509,1076809,2155,0.95
SimulatedAnnealing,50,2500,2456,1086337,2152,0.95
SimulatedAnnealing,50,2500,2502,1100063,2148,0.95
SimulatedAnnealing,50,2500,2504,1072241,2138,0.95
SimulatedAnnealing,50,2500,2456,1088962,2163,0.95
SimulatedAnnealing,50,2500,2551,1081849,2168,0.95
SimulatedAnnealing,50,2500,2510,1086578,2157,0.95
SimulatedAnnealing,50,2500,2509,1091337,2157,0.95
SimulatedAnnealing,50,2500,2508,1076098,2158,0.95
SimulatedAnnealing,50,2500,2456,1075717,2155,0.95
SimulatedAnnealing,50,2500,2504,1081117,2154,0.95
SimulatedAnnealing,50,2500,2499,1081388,2169,0.95
SimulatedAnnealing,50,2500,2505,1082009,2160,0.95
SimulatedAnnealing,50,2500,2505,1095855,2144,0.95
SimulatedAnnealing,50,2500,2512,1087680,2142,0.95
SimulatedAnnealing,50,2500,2459,1088371,2142,0.95
SimulatedAnnealing,50,2500,2512,1086538,2171,0.95
SimulatedAnnealing,50,2500,2500,1082149,2158,0.95
SimulatedAnnealing,50,2500,2512,1078944,2136,0.95
SimulatedAnnealing,50,2500,2501,1086317,2161,0.95
SimulatedAnnealing,50,2500,2509,1078903,2140,0.95
SimulatedAnnealing,50,2500,2501,1081879,2161,0.95
SimulatedAnnealing,50,2500,2558,1087880,2173,0.95
SimulatedAnnealing,50,2500,2549,1080827,2151,0.95
SimulatedAnnealing,50,2500,2607,1103279,2157,0.95
SimulatedAnnealing,50,2500,2511,1087430,2146,0.95
SimulatedAnnealing,50,2500,2561,1086548,2172,0.95
SimulatedAnnealing,50,2500,2503,1089654,2139,0.95
SimulatedAnnealing,50,2500,2452,1082951,2140,0.95
SimulatedAnnealing,50,2500,2508,1082640,2167,0.95
SimulatedAnnealing,50,2500,2558,1088812,2162,0.95
SimulatedAnnealing,50,2500,2457,1095495,2161,0.95
SimulatedAnnealing,50,2500,2503,1080206,2153,0.95
SimulatedAnnealing,50,2500,2505,1076278,2153,0.95
SimulatedAnnealing,50,2500,2502,1082921,2156,0.95
SimulatedAnnealing,50,2500,2455,1077701,2148,0.95
SimulatedAnnealing,50,2500,2504,1082921,2152,0.95
SimulatedAnnealing,50,2500,2512,1085085,2153,0.95
SimulatedAnnealing,50,2500,2502,1088271,2155,0.95
SimulatedAnnealing,50,2500,2450,1081278,2149,0.95
SimulatedAnnealing,50,2500,2511,1097999,2156,0.95
SimulatedAnnealing,50,2500,2510,1076890,2138,0.95
SimulatedAnnealing,50,2500,2503,1080476,2158,0.95
SimulatedAnnealing,50,2500,2499,1086247,2159,0.95
SimulatedAnnealing,50,2500,2508,1077481,2157,0.95
SimulatedAnnealing,50,2500,2553,1086598,2162,0.95
SimulatedAnnealing,50,2500,2555,1082861,2170,0.95
SimulatedAnnealing,50,2500,2509,1077461,2138,0.95
SimulatedAnnealing,50,2500,2461,1077400,2141,0.95
SimulatedAnnealing,50,2500,2549,1092700,2163,0.95
SimulatedAnnealing,50,2500,2511,1091427,2161,0.99
SimulatedAnnealing,50,2500,2505,1096176,2158,0.99
SimulatedAnnealing,50,2500,2512,1077621,2157,0.99
SimulatedAnnealing,50,2500,2503,1076639,2168,0.99
SimulatedAnnealing,50,2500,2508,1093501,2167,0.99
SimulatedAnnealing,50,2500,2507,1083572,2156,0.99
SimulatedAnnealing,50,2500,2501,1084654,2165,0.99
SimulatedAnnealing,50,2500,2505,1091116,2149,0.99
SimulatedAnnealing,50,2500,2503,1082190,2157,0.99
SimulatedAnnealing,50,2500,2507,1075698,2148,0.99
SimulatedAnnealing,50,2500,2505,1105413,2146,0.99
SimulatedAnnealing,50,2500,2511,1081749,2165,0.99
SimulatedAnnealing,50,2500,2462,1087530,2169,0.99
SimulatedAnnealing,50,2500,2504,1095124,2158,0.99
SimulatedAnnealing,50,2500,2557,1075807,2155,0.99
SimulatedAnnealing,50,2500,2506,1082962,2174,0.99
SimulatedAnnealing,50,2500,2504,1083502,2165,0.99
SimulatedAnnealing,50,2500,2552,1081057,2157,0.99
SimulatedAnnealing,50,2500,2553,1083212,2155,0.99
SimulatedAnnealing,50,2500,2456,1092679,2154,0.99
SimulatedAnnealing,50,2500,2506,1081538,2163,0.99
SimulatedAnnealing,50,2500,2502,1094503,2157,0.99
SimulatedAnnealing,50,2500,2511,1090675,2166,0.99
SimulatedAnnealing,50,2500,2453,1079635,2157,0.99
SimulatedAnnealing,50,2500,2502,1091747,2146,0.99
SimulatedAnnealing,50,2500,2562,1081798,2167,0.99
SimulatedAnnealing,50,2500,2502,1077701,2155,0.99
SimulatedAnnealing,50,2500,2510,1083332,2160,0.99
SimulatedAnnealing,50,2500,2549,1085225,2156,0.99
SimulatedAnnealing,50,2500,2460,1092990,2179,0.99
SimulatedAnnealing,50,2500,2507,1079886,2151,0.99
SimulatedAnnealing,50,2500,2502,1085506,2158,0.99
SimulatedAnnealing,50,2500,2502,1082249,2157,0.99
SimulatedAnnealing,50,2500,2450,1078011,2143,0.99
SimulatedAnnealing,50,2500,2555,1081348,2148,0.99
SimulatedAnnealing,50,2500,2506,1080827,2149,0.99
SimulatedAnnealing,50,2500,2459,1084644,2157,0.99
SimulatedAnnealing,50,2500,2503,1085576,2159,0.99
SimulatedAnnealing,50,2500,2511,1082280,2153,0.99
SimulatedAnnealing,50,2500,2500,1087630,2169,0.99
SimulatedAnnealing,50,2500,2504,1079755,2160,0.99
SimulatedAnnealing,50,2500,2504,1090666,2162,0.99
SimulatedAnnealing,50,2500,2455,1087910,2148,0.99
SimulatedAnnealing,50,2500,2555,1081268,2158,0.99
SimulatedAnnealing,50,2500,2551,1078292,2163,0.99
SimulatedAnnealing,50,2500,2499,1079835,2147,0.99
SimulatedAnnealing,50,2500,2549,1087750,2156,0.99
SimulatedAnnealing,50,2500,2501,1082299,2163,0.99
SimulatedAnnealing,50,2500,2499,1093651,2157,0.99
SimulatedAnnealing,50,2500,2457,1085997,2152,0.99
SimulatedAnnealing,50,2500,2505,1091237,2159,0.99
SimulatedAnnealing,50,2500,2499,1081598,2154,0.99
SimulatedAnnealing,50,2500,2499,1111725,2169,0.99
SimulatedAnnealing,50,2500,2459,1104101,2163,0.99
SimulatedAnnealing,50,2500,2559,1087430,2158,0.99
SimulatedAnnealing,50,2500,2560,1096677,2155,0.99
SimulatedAnnealing,50,2500,2553,1085525,2177,0.99
SimulatedAnnealing,50,2500,2502,1110072,2156,0.99
SimulatedAnnealing,50,2500,2562,1082179,2154,0.99
SimulatedAnnealing,50,2500,2506,1080567,2167,0.99
SimulatedAnnealing,50,2500,2459,1077481,2146,0.99
SimulatedAnnealing,50,2500,2553,1099362,2148,0.99
SimulatedAnnealing,50,2500,2511,1084985,2149,0.99
SimulatedAnnealing,50,2500,2499,1088922,2152,0.99
SimulatedAnnealing,50,2500,2509,1082190,2151,0.99
SimulatedAnnealing,50,2500,2455,1077591,2155,0.99
SimulatedAnnealing,50,2500,2499,1100293,2152,0.99
SimulatedAnnealing,50,2500,2504,1076599,2156,0.99
SimulatedAnnealing,50,2500,2459,1090726,2159,0.99
SimulatedAnnealing,50,2500,2461,1086498,2151,0.99
SimulatedAnnealing,50,2500,2512,1078103,2163,0.99
SimulatedAnnealing,50,2500,2499,1079365,2142,0.99
SimulatedAnnealing,50,2500,2560,1082861,2165,0.99
SimulatedAnnealing,50,2500,2499,1087660,2161,0.99
SimulatedAnnealing,50,2500,2561,1078924,2150,0.99
SimulatedAnnealing,50,2500,2507,1085265,2155,0.99
SimulatedAnnealing,50,2500,2561,1087019,2158,0.99
SimulatedAnnealing,50,2500,2507,1092920,2137,0.99
SimulatedAnnealing,50,2500,2452,1087099,2155,0.99
SimulatedAnnealing,50,2500,2512,1079875,2160,0.99
SimulatedAnnealing,50,2500,2508,1094162,2157,0.99
SimulatedAnnealing,50,2500,2499,1087239,2162,0.99
SimulatedAnnealing,50,2500,2459,1085226,2141,0.99
SimulatedAnnealing,50,2500,2501,1083432,2166,0.99
SimulatedAnnealing,50,2500,2511,1082460,2166,0.99
SimulatedAnnealing,50,2500,2460,1080175,2152,0.99
SimulatedAnnealing,50,2500,2503,1088582,2154,0.99
SimulatedAnnealing,50,2500,2509,1083603,2150,0.99
SimulatedAnnealing,50,2500,2511,1084093,2156,0.99
SimulatedAnnealing,50,2500,2504,1088211,2155,0.99
SimulatedAnnealing,50,2500,2499,1084233,2160,0.99
SimulatedAnnealing,50,2500,2512,1083061,2144,0.99
SimulatedAnnealing,50,2500,2555,1089122,2146,0.99
SimulatedAnnealing,50,2500,2506,1095063,2162,0.99
SimulatedAnnealing,50,2500,2457,1093391,2165,0.99
SimulatedAnnealing,50,2500,2503,1080116,2140,0.99
SimulatedAnnealing,50,2500,2555,1084594,2165,0.99
SimulatedAnnealing,50,2500,2499,1083943,2153,0.99
SimulatedAnnealing,50,2500,2502,1081508,2155,0.99
SimulatedAnnealing,50,2500,2501,1075247,2143,0.99
